epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,347.836,0.67107,1.03465,0.58634,0.94724,0.38636,0.48864,0.37731,0.21039,0.37567,0.4737,0.35824,0.20327,1.89967,4.41186,1.92382,1.49256,0.00123404,0.00123404,0.00123404
131,350.394,0.68454,1.08445,0.52977,0.86122,0.41789,0.44431,0.35447,0.19588,0.40819,0.43168,0.34583,0.19169,1.75946,3.95354,2.29007,1.34504,0.00123391,0.00123391,0.00123391
132,352.96,0.70487,1.21527,0.55628,0.90615,0.41051,0.40379,0.32847,0.1933,0.40889,0.40379,0.32352,0.16201,1.57668,3.92843,2.45557,1.26644,0.00123379,0.00123379,0.00123379
133,355.524,0.65512,1.26106,0.52911,0.91675,0.3726,0.33293,0.27264,0.1635,0.3547,0.32081,0.25806,0.13769,1.77239,4.48011,2.63417,1.32216,0.00123367,0.00123367,0.00123367
134,358.096,0.75545,1.22808,0.55577,0.93953,0.33992,0.37026,0.27767,0.16334,0.31329,0.37101,0.27908,0.14156,1.78885,4.15534,2.8279,1.32447,0.00123354,0.00123354,0.00123354
135,360.641,0.67692,1.13801,0.59325,0.91712,0.401,0.44453,0.34238,0.19311,0.37759,0.46635,0.34595,0.16331,1.77331,3.7088,2.52914,1.29519,0.00123342,0.00123342,0.00123342
136,363.186,0.68969,1.13202,0.54145,0.87897,0.37866,0.49356,0.37165,0.2067,0.3848,0.50028,0.37431,0.18034,1.89481,4.22195,2.52231,1.33554,0.00123329,0.00123329,0.00123329
137,365.761,0.64911,1.11842,0.56936,0.90366,0.30463,0.48661,0.34876,0.20139,0.32331,0.51895,0.35395,0.17744,1.65187,4.11622,2.56849,1.26759,0.00123317,0.00123317,0.00123317
138,368.328,0.66373,1.05892,0.54501,0.88453,0.5044,0.39179,0.34503,0.19442,0.47073,0.38346,0.33214,0.16759,1.49778,3.1006,2.12534,1.22638,0.00123305,0.00123305,0.00123305
139,370.88,0.73186,1.02344,1.32511,0.87584,0.35963,0.51076,0.34022,0.19358,0.42883,0.48323,0.34562,0.17491,1.45141,2.78974,2.07827,1.22691,0.00123292,0.00123292,0.00123292
140,373.444,0.60865,1.08773,0.53929,0.89022,0.47647,0.42502,0.36066,0.20817,0.4711,0.44432,0.35752,0.19195,1.60343,2.89,2.12954,1.24674,0.0012328,0.0012328,0.0012328
141,376.024,0.65749,1.10994,0.51926,0.87056,0.40427,0.51225,0.39629,0.22889,0.42726,0.56767,0.40369,0.20466,1.67727,2.76924,1.95061,1.29777,0.00123268,0.00123268,0.00123268
142,378.595,0.6851,1.14556,0.60438,0.94373,0.37289,0.60898,0.41533,0.23367,0.41007,0.47434,0.37011,0.19491,1.6593,2.7187,1.88038,1.30329,0.00123255,0.00123255,0.00123255
143,381.15,0.67784,1.28383,0.63545,0.95401,0.40795,0.56193,0.44304,0.24376,0.4003,0.54896,0.42293,0.22488,1.73884,2.96436,1.83918,1.3445,0.00123243,0.00123243,0.00123243
144,383.711,0.68185,1.06039,0.5303,0.90212,0.41487,0.56493,0.44017,0.23172,0.42213,0.55464,0.42872,0.23376,1.89089,3.47204,1.89778,1.40465,0.0012323,0.0012323,0.0012323
145,386.274,0.74397,1.23401,0.5916,0.93869,0.49945,0.4164,0.38624,0.20413,0.49311,0.40714,0.36289,0.2066,1.88184,3.83931,2.04398,1.41983,0.00123218,0.00123218,0.00123218
146,388.851,0.62769,1.04046,0.52028,0.85231,0.53879,0.39909,0.41951,0.25441,0.51385,0.38244,0.38584,0.23135,1.88135,3.92441,2.15038,1.42076,0.00123206,0.00123206,0.00123206
147,391.489,0.67849,1.13375,0.54473,0.90435,0.42028,0.55506,0.44271,0.25367,0.51046,0.4175,0.42913,0.24614,1.85755,3.96516,2.42093,1.4069,0.00123193,0.00123193,0.00123193
148,394.086,0.69786,1.20792,0.61019,0.94206,0.43563,0.54811,0.44064,0.2495,0.4184,0.54422,0.42645,0.24024,1.75765,3.954,2.41559,1.35634,0.00123181,0.00123181,0.00123181
149,396.638,0.67017,1.12283,0.52331,0.90505,0.5089,0.50344,0.45798,0.27287,0.50085,0.49857,0.44826,0.2659,1.61395,3.78975,1.85645,1.31331,0.00123168,0.00123168,0.00123168
150,399.231,0.62571,1.12433,0.49693,0.88662,0.46396,0.45471,0.39354,0.23327,0.49649,0.47921,0.41906,0.24554,1.5065,3.32834,1.6873,1.25346,0.00123156,0.00123156,0.00123156
151,401.784,0.59603,1.04505,0.50609,0.88357,0.43031,0.41479,0.37397,0.21341,0.46946,0.44588,0.38847,0.21878,1.39007,3.26962,1.74551,1.21128,0.00123144,0.00123144,0.00123144
152,404.325,0.61027,1.15974,0.56561,0.89736,0.417,0.49501,0.43929,0.2579,0.40302,0.48583,0.4213,0.2475,1.28347,3.18046,1.68235,1.16001,0.00123131,0.00123131,0.00123131
153,406.893,0.67031,1.00562,0.54044,0.86583,0.39639,0.52088,0.43327,0.25256,0.38534,0.50967,0.40983,0.23567,1.28469,3.04748,1.84584,1.15122,0.00123119,0.00123119,0.00123119
154,409.474,0.57175,1.0429,0.5065,0.87031,0.38302,0.52717,0.4281,0.24783,0.37434,0.50957,0.39864,0.2384,1.33179,3.23117,2.20584,1.18921,0.00123107,0.00123107,0.00123107
155,412.009,0.67564,1.13053,0.59573,0.89863,0.32091,0.54639,0.40533,0.22309,0.55138,0.33603,0.3899,0.23209,1.33775,3.59547,2.16791,1.19799,0.00123094,0.00123094,0.00123094
156,414.546,0.61791,1.03244,0.66411,0.91628,0.37758,0.4499,0.37648,0.20994,0.51559,0.34784,0.36442,0.21357,1.29961,3.79896,2.07108,1.17192,0.00123082,0.00123082,0.00123082
157,417.106,0.62265,1.03747,0.52974,0.89001,0.43084,0.43172,0.35582,0.19502,0.45424,0.4357,0.35953,0.20211,1.27904,3.25739,1.79444,1.14714,0.0012307,0.0012307,0.0012307
158,419.671,0.571,1.02997,0.48189,0.87902,0.31497,0.39628,0.30247,0.17814,0.38303,0.40895,0.33891,0.19143,1.28279,2.73944,1.7311,1.13219,0.00123057,0.00123057,0.00123057
159,422.228,0.60963,1.10621,0.53068,0.89901,0.35039,0.37353,0.30775,0.17652,0.41496,0.4144,0.3561,0.19123,1.29173,2.66037,1.71009,1.12852,0.00123045,0.00123045,0.00123045
160,424.786,0.59275,1.1383,0.46668,0.87602,0.43095,0.3322,0.29479,0.1719,0.4676,0.38228,0.34178,0.1913,1.33525,2.75116,1.82291,1.14144,0.00123032,0.00123032,0.00123032
161,427.327,0.63552,1.17701,0.53101,0.92807,0.47332,0.35642,0.33734,0.17943,0.47332,0.35642,0.33676,0.19129,1.38615,2.84122,2.02596,1.1687,0.0012302,0.0012302,0.0012302
162,429.903,0.572,0.99774,0.45433,0.88123,0.36251,0.43861,0.34692,0.20188,0.37352,0.44519,0.34219,0.20769,1.42999,3.15716,2.20046,1.18852,0.00123008,0.00123008,0.00123008
163,432.47,0.67009,1.06864,0.54577,0.92514,0.33783,0.46732,0.36183,0.20468,0.33428,0.48564,0.35808,0.22623,1.62423,3.76514,2.18614,1.24916,0.00122995,0.00122995,0.00122995
164,435.046,0.56843,1.03508,0.45063,0.88794,0.35701,0.48763,0.36284,0.20386,0.34502,0.47518,0.34827,0.20581,1.57377,3.68182,2.22517,1.23874,0.00122983,0.00122983,0.00122983
165,437.603,0.75772,1.15567,0.66309,1.03084,0.38407,0.54083,0.38635,0.22208,0.37092,0.48414,0.37604,0.1955,1.70419,4.0562,1.90437,1.31792,0.00122971,0.00122971,0.00122971
166,440.176,0.73718,1.24498,0.57614,0.94602,0.45195,0.46066,0.38934,0.223,0.45587,0.46895,0.39331,0.20831,1.89521,4.86622,2.23127,1.47727,0.00122958,0.00122958,0.00122958
167,442.749,0.6168,0.94353,0.50291,0.88363,0.45794,0.38259,0.35162,0.19291,0.46039,0.38259,0.34774,0.18306,1.98489,5.04237,2.36822,1.54365,0.00122946,0.00122946,0.00122946
168,445.299,0.62612,1.03723,0.59356,0.90494,0.47004,0.36305,0.36144,0.1907,0.50054,0.3743,0.36229,0.19357,1.82725,4.36387,2.23878,1.45096,0.00122933,0.00122933,0.00122933
169,447.867,0.61903,1.03864,0.52992,0.88082,0.36695,0.44803,0.35423,0.1857,0.35826,0.48374,0.3563,0.19095,1.76903,3.85578,2.15871,1.41856,0.00122921,0.00122921,0.00122921
170,450.455,0.59742,1.0255,0.53389,0.88736,0.31185,0.5205,0.37917,0.21596,0.37958,0.47624,0.3844,0.20701,1.60119,3.51642,2.09076,1.30453,0.00122909,0.00122909,0.00122909
171,453.013,0.57823,1.09384,0.5053,0.86149,0.41723,0.41564,0.37188,0.21546,0.44668,0.46576,0.39827,0.20399,1.77843,3.8248,2.07296,1.42694,0.00122896,0.00122896,0.00122896
172,455.595,0.59934,1.08337,0.50259,0.88229,0.39791,0.45314,0.39585,0.23273,0.39178,0.44496,0.39581,0.22833,1.86109,3.97701,1.70143,1.5494,0.00122884,0.00122884,0.00122884
173,458.168,0.63928,1.13602,0.55153,0.90228,0.46406,0.38415,0.34898,0.20119,0.45751,0.37581,0.35895,0.20141,1.91643,4.02673,1.63226,1.57771,0.00122872,0.00122872,0.00122872
174,460.721,0.68612,1.213,0.59467,0.9227,0.45545,0.36358,0.3188,0.18277,0.4441,0.35062,0.32445,0.1765,1.90231,4.08191,2.00725,1.57753,0.00122859,0.00122859,0.00122859
175,463.299,0.64149,1.10543,0.50595,0.9069,0.40353,0.43333,0.32609,0.18884,0.41858,0.48326,0.34479,0.17813,1.9046,3.72025,2.13693,1.48087,0.00122847,0.00122847,0.00122847
176,465.871,0.61025,1.03324,0.47492,0.8813,0.41524,0.47459,0.34343,0.20937,0.39441,0.50762,0.3621,0.17773,1.42041,2.96101,2.00431,1.25754,0.00122834,0.00122834,0.00122834
177,468.432,0.61448,1.0854,0.50315,0.90596,0.4265,0.33253,0.30786,0.19466,0.32053,0.44228,0.31782,0.16227,1.24334,2.6743,1.90252,1.18755,0.00122822,0.00122822,0.00122822
178,471.033,0.65407,0.9332,0.5217,0.89594,0.59047,0.3113,0.31082,0.1907,0.34882,0.37581,0.32902,0.1696,1.4204,3.11713,1.92223,1.22659,0.0012281,0.0012281,0.0012281
179,473.588,0.64587,1.06175,0.55869,0.88699,0.52284,0.34243,0.33023,0.20142,0.4985,0.33137,0.34018,0.17814,1.45912,3.5737,1.68493,1.24736,0.00122797,0.00122797,0.00122797
180,476.147,0.5926,1.06765,0.45309,0.86931,0.45747,0.38256,0.36545,0.22905,0.43833,0.41109,0.38945,0.205,1.50239,4.21562,1.82858,1.25845,0.00122785,0.00122785,0.00122785
181,478.713,0.60462,1.03293,0.46756,0.87046,0.4079,0.4319,0.39407,0.23143,0.41346,0.41781,0.39913,0.20387,1.63387,4.63265,1.8906,1.31564,0.00122773,0.00122773,0.00122773
182,481.249,0.60491,1.12988,0.49631,0.8869,0.39212,0.4607,0.39549,0.23386,0.37279,0.44023,0.39025,0.2034,1.67286,4.57884,2.0434,1.36044,0.0012276,0.0012276,0.0012276
183,483.8,0.58448,1.0366,0.4973,0.87117,0.55869,0.44471,0.43642,0.23774,0.5396,0.42659,0.43024,0.22438,1.7539,4.5684,2.07229,1.43215,0.00122748,0.00122748,0.00122748
184,486.364,0.5769,1.12986,0.47458,0.89846,0.54395,0.45348,0.43657,0.2085,0.54237,0.44465,0.42261,0.22217,1.82599,4.41178,1.96837,1.46653,0.00122735,0.00122735,0.00122735
185,488.939,0.58763,1.10518,0.42543,0.86367,0.61556,0.32832,0.37518,0.19207,0.60586,0.33263,0.393,0.21192,1.87493,4.53866,1.8632,1.52526,0.00122723,0.00122723,0.00122723
186,491.516,0.62853,1.03924,0.49306,0.88154,0.3714,0.40519,0.3483,0.18576,0.36279,0.40583,0.36969,0.2015,1.92795,4.64832,1.95798,1.6153,0.00122711,0.00122711,0.00122711
187,494.088,0.59721,1.13027,0.50957,0.88885,0.55575,0.35091,0.35197,0.18572,0.40063,0.41247,0.36047,0.19134,2.04985,4.72349,1.70891,1.67335,0.00122698,0.00122698,0.00122698
188,496.657,0.56658,0.96967,0.46646,0.87025,0.46455,0.38166,0.35347,0.1989,0.43964,0.38155,0.34381,0.18837,2.04596,4.76911,1.67522,1.66005,0.00122686,0.00122686,0.00122686
189,499.219,0.54606,0.93476,0.44506,0.89183,0.34742,0.45368,0.32295,0.18365,0.34071,0.4471,0.33341,0.17752,2.04313,4.87421,1.69662,1.62656,0.00122673,0.00122673,0.00122673
190,501.768,0.63043,1.03227,0.49206,0.93495,0.33898,0.41797,0.33795,0.18798,0.32278,0.47498,0.3521,0.19387,1.93703,5.01446,1.73409,1.58051,0.00122661,0.00122661,0.00122661
191,504.339,0.60692,1.05289,0.47519,0.88511,0.35917,0.42794,0.33762,0.18807,0.36147,0.4521,0.35394,0.20147,1.80715,4.89472,1.85866,1.47577,0.00122649,0.00122649,0.00122649
192,506.91,0.6046,1.16414,0.51293,0.88662,0.41656,0.42148,0.37136,0.20543,0.40778,0.40851,0.37958,0.21412,1.68678,4.49026,1.97935,1.38058,0.00122636,0.00122636,0.00122636
193,509.497,0.57989,0.95207,0.47095,0.897,0.4582,0.42776,0.38852,0.20834,0.42277,0.41447,0.39092,0.23034,1.6464,4.02543,2.13458,1.36135,0.00122624,0.00122624,0.00122624
194,512.035,0.58023,0.94432,0.46729,0.88287,0.50161,0.35377,0.37075,0.19946,0.4061,0.44303,0.37919,0.21621,1.65885,3.79819,2.32759,1.33779,0.00122612,0.00122612,0.00122612
195,514.595,0.54516,1.04411,0.48628,0.88454,0.431,0.38632,0.36366,0.1958,0.42484,0.37812,0.36301,0.20403,1.6899,3.61463,2.26363,1.31946,0.00122599,0.00122599,0.00122599
196,517.147,0.63958,1.01995,0.5242,0.93002,0.45917,0.36645,0.34582,0.19048,0.45148,0.35812,0.32959,0.19372,1.53864,3.33991,2.3304,1.279,0.00122587,0.00122587,0.00122587
197,519.721,0.54845,0.90516,0.44181,0.8628,0.43349,0.34794,0.31979,0.17922,0.42547,0.33961,0.30382,0.18258,1.50674,3.4985,2.26752,1.25938,0.00122575,0.00122575,0.00122575
198,522.311,0.55978,0.89859,0.44882,0.8582,0.46582,0.32552,0.33127,0.1914,0.4664,0.32552,0.32245,0.19919,1.58137,3.67065,2.29475,1.2719,0.00122562,0.00122562,0.00122562
199,524.859,0.53943,0.89782,0.43092,0.85651,0.41325,0.3617,0.32744,0.18259,0.52441,0.31405,0.31269,0.1877,1.74987,3.85543,2.1273,1.36774,0.0012255,0.0012255,0.0012255
200,527.423,0.56018,0.95278,0.4288,0.85177,0.46521,0.40265,0.33882,0.17653,0.45126,0.38575,0.3316,0.18976,1.75028,4.0441,2.22359,1.36567,0.00122537,0.00122537,0.00122537
201,530.02,0.51493,0.8555,0.44906,0.84802,0.53071,0.39764,0.368,0.19539,0.52779,0.39301,0.37652,0.20648,1.78326,4.22343,2.15047,1.39698,0.00122525,0.00122525,0.00122525
202,532.586,0.56646,0.96601,0.45401,0.86966,0.42577,0.44067,0.37872,0.19866,0.41348,0.42996,0.38121,0.20724,1.95339,4.59444,2.07722,1.44874,0.00122513,0.00122513,0.00122513
203,535.157,0.57062,0.88147,0.45673,0.84906,0.40317,0.46784,0.39823,0.22046,0.52709,0.3935,0.40106,0.22505,2.02479,4.85803,1.9333,1.48766,0.001225,0.001225,0.001225
204,537.708,0.6358,1.03497,0.51345,0.88077,0.35276,0.43157,0.38579,0.21507,0.3419,0.42003,0.3938,0.21718,1.94458,4.88311,1.82582,1.46471,0.00122488,0.00122488,0.00122488
205,540.26,0.59947,0.99131,0.45628,0.87419,0.42136,0.44223,0.38179,0.21767,0.43613,0.44339,0.38732,0.21009,1.73946,4.40619,1.76242,1.31609,0.00122476,0.00122476,0.00122476
206,542.824,0.54418,0.87753,0.42177,0.85138,0.45517,0.41391,0.35651,0.203,0.45508,0.42132,0.3773,0.20018,1.87398,4.26973,1.95601,1.40574,0.00122463,0.00122463,0.00122463
207,545.401,0.53518,0.94544,0.42246,0.84727,0.35368,0.42449,0.33285,0.18622,0.39227,0.449,0.35137,0.18411,2.04225,4.64258,2.07999,1.5636,0.00122451,0.00122451,0.00122451
208,547.966,0.55042,0.92947,0.44348,0.85578,0.35359,0.44715,0.33105,0.18277,0.37748,0.45372,0.33907,0.17792,2.14684,5.44916,1.89139,1.74608,0.00122438,0.00122438,0.00122438
209,550.53,0.6682,0.96504,0.47906,0.9379,0.34919,0.42092,0.31999,0.1713,0.3783,0.45423,0.33876,0.17512,2.18146,5.81966,1.85065,1.79981,0.00122426,0.00122426,0.00122426
210,553.101,0.54282,0.90054,0.44518,0.86932,0.31111,0.46322,0.34851,0.18942,0.34658,0.44622,0.35559,0.19148,2.1345,5.38061,1.89767,1.78366,0.00122414,0.00122414,0.00122414
211,555.659,0.53263,0.92482,0.4165,0.85631,0.51215,0.36742,0.36063,0.20494,0.48885,0.39666,0.37798,0.20808,2.04009,4.82718,1.9034,1.76291,0.00122401,0.00122401,0.00122401
212,558.221,0.52111,0.93786,0.41434,0.8674,0.56042,0.36338,0.38434,0.21502,0.53863,0.40472,0.40553,0.22901,2.01182,4.09766,1.99809,1.64602,0.00122389,0.00122389,0.00122389
213,560.817,0.55818,1.02824,0.433,0.87211,0.5382,0.37142,0.42548,0.23154,0.37798,0.50675,0.43289,0.24983,1.93858,3.83115,1.50553,1.6564,0.00122376,0.00122376,0.00122376
214,563.367,0.57238,0.96231,0.47981,0.87037,0.47106,0.40249,0.43529,0.22567,0.37613,0.54517,0.45749,0.25739,1.83018,3.56768,1.45033,1.57666,0.00122364,0.00122364,0.00122364
215,565.94,0.65263,0.92508,0.50489,0.90853,0.42009,0.43989,0.39683,0.2081,0.37178,0.51596,0.42474,0.23836,1.79111,3.58396,1.53492,1.51642,0.00122352,0.00122352,0.00122352
216,568.5,0.5438,0.87138,0.44735,0.87245,0.46083,0.38675,0.37862,0.19278,0.46789,0.39475,0.40005,0.21175,1.6685,3.4956,1.74492,1.39601,0.00122339,0.00122339,0.00122339
217,571.086,0.58733,1.07105,0.46219,0.88118,0.44838,0.37057,0.37778,0.20514,0.34286,0.52365,0.39628,0.21637,1.63963,3.54703,1.61584,1.40297,0.00122327,0.00122327,0.00122327
218,573.633,0.57203,0.92907,0.44727,0.87887,0.51844,0.35003,0.38355,0.20366,0.3718,0.59146,0.40391,0.2273,1.75193,3.92928,1.69328,1.46789,0.00122315,0.00122315,0.00122315
219,576.215,0.53067,0.93745,0.4276,0.86363,0.36707,0.53958,0.3733,0.18498,0.36707,0.53958,0.37882,0.20978,1.76075,3.76137,1.82617,1.42359,0.00122302,0.00122302,0.00122302
220,578.794,0.57387,0.95123,0.45924,0.88043,0.3558,0.52571,0.36281,0.18624,0.47148,0.36443,0.3773,0.20625,1.63119,3.43021,2.12093,1.31182,0.0012229,0.0012229,0.0012229
221,581.402,0.57272,0.96417,0.42802,0.83488,0.35782,0.43702,0.35587,0.1846,0.33654,0.50913,0.37323,0.2057,1.55698,3.56957,2.1135,1.2815,0.00122277,0.00122277,0.00122277
222,583.977,0.5849,0.94879,0.45555,0.87954,0.48534,0.32769,0.3377,0.17466,0.4892,0.33232,0.34275,0.20751,1.71859,3.90665,1.99168,1.38339,0.00122265,0.00122265,0.00122265
223,586.534,0.54087,0.85838,0.43342,0.84729,0.40557,0.3439,0.33495,0.17336,0.41663,0.35441,0.3328,0.18803,1.75935,4.13305,1.79404,1.52897,0.00122253,0.00122253,0.00122253
224,589.15,0.53051,0.93116,0.41831,0.86912,0.37575,0.34018,0.31607,0.15933,0.41015,0.34147,0.317,0.17985,1.76684,4.15931,1.8096,1.56975,0.0012224,0.0012224,0.0012224
225,591.721,0.56745,1.01012,0.45272,0.89301,0.45661,0.33379,0.31343,0.15621,0.43044,0.35099,0.32172,0.16786,1.82362,4.58437,1.97007,1.59879,0.00122228,0.00122228,0.00122228
226,594.284,0.5193,0.87331,0.41592,0.85605,0.40713,0.41823,0.32812,0.16925,0.41359,0.45177,0.3378,0.17722,1.91854,5.00867,2.01107,1.6262,0.00122216,0.00122216,0.00122216
227,596.857,0.54283,0.85434,0.43172,0.85285,0.31376,0.40463,0.31697,0.15986,0.31917,0.43515,0.32894,0.16579,1.97599,5.03352,2.18374,1.61216,0.00122203,0.00122203,0.00122203
228,599.418,0.58771,0.96532,0.46422,0.89499,0.28938,0.41716,0.29958,0.1621,0.31555,0.45982,0.32269,0.15898,1.91254,4.8406,2.17284,1.52294,0.00122191,0.00122191,0.00122191
229,601.972,0.5076,0.89023,0.40463,0.86398,0.59869,0.26329,0.29835,0.14776,0.43251,0.30878,0.32125,0.15615,1.88316,4.77949,2.04049,1.50094,0.00122178,0.00122178,0.00122178
230,604.511,0.57732,1.03562,0.44313,0.86306,0.46411,0.30881,0.2963,0.14356,0.49392,0.31497,0.31828,0.15934,1.86411,4.41369,1.90879,1.57041,0.00122166,0.00122166,0.00122166
231,607.082,0.55346,0.9778,0.43731,0.85925,0.43532,0.30895,0.28215,0.15351,0.47198,0.32387,0.32027,0.15613,1.85321,3.95998,1.80764,1.61317,0.00122154,0.00122154,0.00122154
232,609.66,0.56629,1.08129,0.49827,0.86527,0.45939,0.30406,0.29965,0.16235,0.36656,0.40011,0.33582,0.16885,1.84662,4.15451,1.90776,1.62943,0.00122141,0.00122141,0.00122141
233,612.231,0.56559,1.09232,0.43467,0.83818,0.43434,0.32479,0.32432,0.17933,0.39367,0.41245,0.35147,0.18862,1.92655,4.77673,1.96799,1.66771,0.00122129,0.00122129,0.00122129
234,614.813,0.56703,0.97573,0.47953,0.8803,0.37801,0.33851,0.33493,0.19068,0.36247,0.52297,0.36785,0.19922,1.94648,5.01814,1.87477,1.65937,0.00122117,0.00122117,0.00122117
235,617.408,0.53312,0.96761,0.40446,0.84312,0.34388,0.48409,0.33866,0.19425,0.36294,0.52989,0.35619,0.1901,1.93324,4.66996,1.73907,1.62727,0.00122104,0.00122104,0.00122104
236,619.968,0.57098,0.94634,0.45455,0.85689,0.35259,0.52067,0.34316,0.19876,0.37729,0.57455,0.36475,0.19286,1.89347,4.53518,1.67598,1.59142,0.00122092,0.00122092,0.00122092
237,622.539,0.58265,1.00075,0.45304,0.88255,0.38554,0.38497,0.34158,0.20827,0.35638,0.49394,0.37717,0.20096,1.8598,4.95299,1.58334,1.5767,0.00122079,0.00122079,0.00122079
238,625.134,0.5368,1.01866,0.40733,0.84563,0.47695,0.35895,0.3562,0.20891,0.48985,0.36277,0.38365,0.19176,1.67874,4.37141,1.67293,1.40856,0.00122067,0.00122067,0.00122067
239,627.669,0.56434,0.96244,0.45048,0.90931,0.32783,0.46141,0.37632,0.21547,0.3529,0.48096,0.39646,0.19758,1.39855,3.6408,1.6745,1.2497,0.00122055,0.00122055,0.00122055
240,630.226,0.51723,0.9237,0.40288,0.85921,0.4401,0.3496,0.38122,0.2092,0.45005,0.34591,0.38327,0.21061,1.37556,3.61728,1.65323,1.22739,0.00122042,0.00122042,0.00122042
241,632.786,0.50698,0.84292,0.40861,0.84365,0.56151,0.26885,0.35866,0.19087,0.56151,0.26885,0.35821,0.20337,1.33919,3.78595,1.66723,1.19015,0.0012203,0.0012203,0.0012203
242,635.391,0.52552,0.9445,0.41012,0.84736,0.52439,0.27729,0.34851,0.19142,0.52439,0.27729,0.35068,0.19896,1.36431,3.56597,1.75633,1.19001,0.00122018,0.00122018,0.00122018
243,637.971,0.54917,0.87367,0.43197,0.86424,0.42316,0.31911,0.34307,0.17789,0.35958,0.38152,0.35783,0.196,1.39483,3.39191,1.86725,1.19685,0.00122005,0.00122005,0.00122005
244,640.571,0.51614,0.87099,0.38509,0.84516,0.40458,0.35905,0.34099,0.18479,0.37764,0.42935,0.3635,0.21122,1.46806,3.41278,2.06657,1.21368,0.00121993,0.00121993,0.00121993
245,643.144,0.53816,0.89567,0.43074,0.85108,0.33978,0.4641,0.33427,0.19223,0.39059,0.47439,0.37812,0.21045,1.59715,3.78649,2.00059,1.29537,0.00121981,0.00121981,0.00121981
246,645.692,0.55261,0.90311,0.40969,0.85421,0.35012,0.50539,0.35684,0.20231,0.44806,0.40504,0.38699,0.21261,1.75847,4.27783,1.93952,1.3996,0.00121968,0.00121968,0.00121968
247,648.239,0.54781,1.00483,0.40684,0.85322,0.34608,0.4466,0.35561,0.19626,0.44484,0.40556,0.36776,0.20603,1.85236,4.36881,1.93821,1.464,0.00121956,0.00121956,0.00121956
248,650.819,0.54632,0.99189,0.44682,0.91658,0.39365,0.34669,0.33832,0.20867,0.50457,0.32215,0.3463,0.19447,1.97844,4.33051,1.99038,1.49666,0.00121943,0.00121943,0.00121943
249,653.394,0.54531,0.82304,0.39947,0.86042,0.41073,0.39827,0.3453,0.21055,0.63842,0.32176,0.33808,0.17998,1.9604,4.22478,1.92302,1.50301,0.00121931,0.00121931,0.00121931
250,655.98,0.54398,0.93015,0.4338,0.86101,0.61653,0.32873,0.36372,0.19853,0.60642,0.3204,0.3453,0.17624,1.76645,3.73836,1.80247,1.39973,0.00121919,0.00121919,0.00121919
251,658.541,0.57452,0.778,0.44237,0.8815,0.6407,0.33994,0.36941,0.20497,0.63011,0.33161,0.35424,0.19355,1.65173,3.43348,1.79175,1.33577,0.00121906,0.00121906,0.00121906
252,661.106,0.55682,0.97611,0.43333,0.86563,0.56401,0.41895,0.37317,0.19715,0.53842,0.39711,0.35281,0.19742,1.6232,3.48717,1.66833,1.32085,0.00121894,0.00121894,0.00121894
253,663.682,0.5067,0.80118,0.39445,0.85872,0.53528,0.37437,0.37564,0.20139,0.45685,0.39896,0.34656,0.19223,1.61259,3.58171,1.77539,1.30373,0.00121882,0.00121882,0.00121882
254,666.257,0.53121,0.91854,0.43511,0.88008,0.39939,0.3907,0.32953,0.16971,0.40183,0.36629,0.30653,0.17342,1.70495,3.8649,1.9596,1.38053,0.00121869,0.00121869,0.00121869
255,668.837,0.54566,0.93708,0.42777,0.88599,0.52999,0.35705,0.32709,0.17192,0.5163,0.34846,0.31233,0.15457,1.761,4.06391,1.85054,1.42934,0.00121857,0.00121857,0.00121857
256,671.416,0.54021,0.84499,0.55703,0.8684,0.49881,0.34026,0.35162,0.182,0.4786,0.32939,0.33678,0.19674,1.7652,4.16423,1.78855,1.45304,0.00121844,0.00121844,0.00121844
257,674.015,0.55332,0.8276,0.42792,0.85239,0.41667,0.39597,0.32738,0.17468,0.40965,0.38646,0.31778,0.18781,1.71647,4.01294,1.86214,1.44244,0.00121832,0.00121832,0.00121832
258,676.555,0.53411,0.96598,0.45487,0.84556,0.49375,0.35253,0.31829,0.16639,0.50104,0.35448,0.3262,0.19795,1.70818,3.9702,1.83703,1.42891,0.0012182,0.0012182,0.0012182
259,679.159,0.56738,0.90017,0.43559,0.84556,0.41381,0.33069,0.29375,0.16457,0.40541,0.31951,0.29738,0.17648,1.73675,4.25371,1.89621,1.434,0.00121807,0.00121807,0.00121807
260,681.701,0.59666,0.93507,0.49279,0.91695,0.39982,0.31841,0.27335,0.15542,0.39776,0.317,0.26623,0.16133,1.84563,4.75026,1.91394,1.48632,0.00121795,0.00121795,0.00121795
261,684.279,0.57215,0.93487,0.43586,0.89058,0.38623,0.28464,0.28017,0.16982,0.38623,0.28464,0.27635,0.16633,1.84702,4.658,2.00727,1.47861,0.00121783,0.00121783,0.00121783
262,686.859,0.55705,0.90153,0.43062,0.89726,0.39162,0.27145,0.29403,0.18148,0.383,0.26805,0.29227,0.17451,1.79532,4.27723,1.92797,1.4451,0.0012177,0.0012177,0.0012177
