epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,626.119,0.70184,0.94147,0.51775,0.88314,0.62799,0.56297,0.61891,0.43423,0.66487,0.59224,0.64532,0.42166,1.20651,2.23236,1.38542,1.24432,0.00987724,0.00987724,0.00987724
126,631.123,0.69293,1.0387,0.51326,0.89793,0.65573,0.62853,0.61826,0.42081,0.67274,0.63309,0.6317,0.41823,1.17806,2.12856,1.3268,1.2394,0.00987625,0.00987625,0.00987625
127,636.119,0.6683,0.98029,0.50102,0.88713,0.64731,0.54316,0.618,0.41125,0.64731,0.54316,0.60008,0.4284,1.28914,2.321,1.56861,1.31,0.00987526,0.00987526,0.00987526
128,641.102,0.66726,0.96999,0.52069,0.89324,0.587,0.59169,0.61341,0.42742,0.587,0.59169,0.61914,0.42051,1.21778,2.33025,1.45949,1.29561,0.00987427,0.00987427,0.00987427
129,646.082,0.6582,0.95084,0.50544,0.88987,0.59673,0.60893,0.55583,0.37405,0.59673,0.60893,0.56643,0.35287,1.26548,2.17728,1.48311,1.3353,0.00987328,0.00987328,0.00987328
130,651.074,0.69586,0.97588,0.53418,0.88767,0.52002,0.58856,0.55805,0.38783,0.53686,0.6058,0.58337,0.37494,1.27832,2.10678,1.45916,1.29861,0.00987229,0.00987229,0.00987229
131,656.079,0.68612,0.99298,0.51851,0.90604,0.56586,0.69776,0.61742,0.41042,0.56586,0.69776,0.62598,0.38036,1.23045,2.22025,1.26683,1.32977,0.0098713,0.0098713,0.0098713
132,661.071,0.6635,0.93999,0.5033,0.89944,0.6082,0.64577,0.62531,0.39742,0.6082,0.64577,0.61746,0.36919,1.19143,2.20262,1.23453,1.27272,0.00987031,0.00987031,0.00987031
133,666.048,0.7167,0.9487,0.52304,0.89649,0.66258,0.57445,0.66225,0.43926,0.67252,0.58307,0.66407,0.44606,1.2005,2.12695,1.19239,1.26168,0.00986932,0.00986932,0.00986932
134,671.02,0.73935,1.0196,0.54069,0.91545,0.65354,0.61809,0.65699,0.43723,0.61897,0.65439,0.64047,0.42044,1.22788,2.14438,1.24506,1.29084,0.00986833,0.00986833,0.00986833
135,676.03,0.64511,0.97028,0.49695,0.87915,0.69764,0.65674,0.66849,0.42354,0.67786,0.6395,0.63497,0.38959,1.22503,2.30672,1.40425,1.26336,0.00986734,0.00986734,0.00986734
136,681.018,0.66316,1.00267,0.50227,0.90054,0.72191,0.59718,0.67987,0.44859,0.6447,0.67558,0.68489,0.44344,1.22358,2.25191,1.29182,1.26788,0.00986635,0.00986635,0.00986635
137,686.017,0.69385,0.98912,0.50907,0.89132,0.70618,0.64263,0.69895,0.46646,0.70618,0.64263,0.69019,0.45596,1.18833,2.3112,1.37693,1.25575,0.00986536,0.00986536,0.00986536
138,691.001,0.65664,0.94695,0.49298,0.89723,0.78102,0.63951,0.73795,0.50391,0.77904,0.60815,0.72254,0.50877,1.16844,2.32583,1.34955,1.22925,0.00986437,0.00986437,0.00986437
139,696.038,0.65853,0.93713,0.49571,0.89198,0.80494,0.57786,0.68441,0.47913,0.68983,0.64332,0.69969,0.47044,1.16596,2.405,1.33196,1.238,0.00986338,0.00986338,0.00986338
140,700.994,0.70978,0.97046,0.51768,0.90327,0.7333,0.57445,0.64018,0.42878,0.69346,0.62646,0.64603,0.43286,1.27955,2.50873,1.68879,1.34323,0.00986239,0.00986239,0.00986239
141,705.987,0.63913,0.9456,0.48376,0.87823,0.78242,0.64577,0.71617,0.51053,0.80902,0.6685,0.73617,0.48758,1.12115,2.37659,1.29382,1.20408,0.0098614,0.0098614,0.0098614
142,710.99,0.64838,0.9895,0.4612,0.88615,0.7909,0.6685,0.71015,0.47556,0.7909,0.6685,0.70682,0.47243,1.15766,2.30202,1.38984,1.23171,0.00986041,0.00986041,0.00986041
143,715.977,0.64409,0.97474,0.48133,0.8871,0.8442,0.64028,0.71705,0.47783,0.8442,0.64028,0.71182,0.45774,1.20542,2.31029,1.23807,1.29172,0.00985942,0.00985942,0.00985942
144,720.948,0.64662,0.97227,0.48246,0.8865,0.78006,0.68736,0.72904,0.48699,0.78006,0.68736,0.72557,0.45109,1.17432,2.21196,1.26556,1.23553,0.00985843,0.00985843,0.00985843
145,725.941,0.65822,0.92917,0.49695,0.88323,0.76251,0.61442,0.68545,0.48103,0.72684,0.66813,0.70345,0.4333,1.19857,2.21056,1.23683,1.27973,0.00985744,0.00985744,0.00985744
146,730.919,0.65287,0.96816,0.51008,0.89818,0.66077,0.63715,0.64367,0.4457,0.67909,0.65439,0.66678,0.4253,1.15738,2.31464,1.33379,1.25808,0.00985645,0.00985645,0.00985645
147,735.895,0.68492,1.00656,0.51942,0.886,0.64156,0.65125,0.66052,0.40781,0.66025,0.67787,0.67338,0.40797,1.26935,2.27229,1.40116,1.30721,0.00985546,0.00985546,0.00985546
148,740.871,0.65805,0.95446,0.48982,0.90102,0.69405,0.78389,0.73601,0.48384,0.69405,0.78389,0.7434,0.46574,1.15187,2.1291,1.22285,1.25876,0.00985447,0.00985447,0.00985447
149,745.863,0.68749,0.90586,0.49677,0.88807,0.64827,0.78213,0.7133,0.4783,0.64827,0.78213,0.72369,0.46756,1.1974,2.04989,1.27424,1.28134,0.00985348,0.00985348,0.00985348
150,750.887,0.63498,0.90111,0.47513,0.86961,0.6071,0.75392,0.69014,0.45914,0.59937,0.7453,0.68486,0.45826,1.21625,1.95918,1.28572,1.289,0.00985249,0.00985249,0.00985249
151,755.866,0.66418,0.90722,0.48917,0.88308,0.70781,0.65125,0.68478,0.45853,0.6981,0.64263,0.6774,0.46687,1.18952,2.15275,1.35993,1.26409,0.0098515,0.0098515,0.0098515
152,760.855,0.66105,0.87091,0.49934,0.88764,0.74807,0.64268,0.68735,0.4528,0.73809,0.63437,0.66256,0.43843,1.21,2.20627,1.38111,1.25237,0.00985051,0.00985051,0.00985051
153,765.859,0.65007,0.8677,0.49292,0.88363,0.76673,0.58787,0.65204,0.45039,0.77883,0.5965,0.64981,0.44007,1.23406,2.26882,1.45026,1.28231,0.00984952,0.00984952,0.00984952
154,770.84,0.63659,0.87385,0.49103,0.89201,0.72662,0.57687,0.66473,0.45947,0.77113,0.60798,0.68104,0.4584,1.22829,2.17559,1.45592,1.23656,0.00984853,0.00984853,0.00984853
155,775.825,0.67096,0.90063,0.49974,0.88751,0.7395,0.59256,0.64651,0.43754,0.76489,0.61529,0.67263,0.40735,1.19012,2.27397,1.49565,1.25728,0.00984754,0.00984754,0.00984754
156,780.818,0.57809,0.86218,0.45236,0.8686,0.75826,0.55325,0.6598,0.46527,0.7229,0.59089,0.68469,0.42394,1.15708,2.27051,1.45474,1.25246,0.00984655,0.00984655,0.00984655
157,785.788,0.63598,0.89796,0.48881,0.88275,0.6437,0.57132,0.62965,0.45053,0.64577,0.58408,0.63877,0.42721,1.1493,2.29245,1.54267,1.25873,0.00984556,0.00984556,0.00984556
158,790.779,0.63461,0.93038,0.47077,0.88724,0.65085,0.57445,0.62445,0.44288,0.63109,0.61442,0.63033,0.41415,1.22877,2.37611,1.53095,1.30722,0.00984457,0.00984457,0.00984457
159,795.767,0.63591,0.91177,0.48536,0.8758,0.76216,0.50627,0.61945,0.44196,0.76216,0.50627,0.6127,0.40926,1.27379,2.39605,1.47249,1.34323,0.00984358,0.00984358,0.00984358
160,800.763,0.63418,0.98911,0.48608,0.8834,0.60554,0.57994,0.62779,0.43447,0.61532,0.58856,0.61984,0.40021,1.24998,2.34343,1.67486,1.32613,0.00984259,0.00984259,0.00984259
161,805.763,0.60968,0.93925,0.48545,0.87196,0.6543,0.58801,0.59743,0.4014,0.66293,0.59526,0.5923,0.36074,1.3093,2.44739,1.67268,1.31542,0.0098416,0.0098416,0.0098416
162,810.732,0.64986,0.86368,0.47941,0.88358,0.5866,0.63791,0.6301,0.41635,0.59569,0.64653,0.62644,0.38919,1.28108,2.40352,1.71466,1.32052,0.00984061,0.00984061,0.00984061
163,815.742,0.67166,0.9484,0.50821,0.8895,0.68894,0.59404,0.67362,0.48289,0.67748,0.58542,0.66247,0.43814,1.20065,2.2174,1.51466,1.29315,0.00983962,0.00983962,0.00983962
164,820.719,0.65143,0.91482,0.51541,0.89806,0.78886,0.59275,0.68891,0.47251,0.77876,0.58413,0.67837,0.43859,1.2459,2.20191,1.42251,1.31666,0.00983863,0.00983863,0.00983863
165,825.741,0.6542,0.9663,0.5078,0.87185,0.67039,0.55721,0.62636,0.42192,0.66031,0.54859,0.6191,0.41661,1.30823,2.20161,1.46148,1.35579,0.00983764,0.00983764,0.00983764
166,830.757,0.62916,0.90197,0.4746,0.88699,0.73602,0.57445,0.62838,0.41901,0.71421,0.55721,0.60625,0.42698,1.25379,2.3836,1.41105,1.32611,0.00983665,0.00983665,0.00983665
167,835.757,0.67453,0.994,0.49493,0.8891,0.60183,0.5768,0.62169,0.43014,0.62289,0.59953,0.63446,0.44054,1.20874,2.29524,1.46562,1.30823,0.00983566,0.00983566,0.00983566
168,840.732,0.66661,1.02114,0.52636,0.90371,0.72989,0.56932,0.66278,0.45969,0.72803,0.59404,0.67322,0.46893,1.19146,2.13548,1.42861,1.30279,0.00983467,0.00983467,0.00983467
169,845.709,0.63205,0.91889,0.4818,0.89355,0.7334,0.60919,0.6478,0.45731,0.72245,0.61129,0.66714,0.44464,1.16951,2.11692,1.44404,1.28406,0.00983368,0.00983368,0.00983368
170,850.696,0.62608,0.84525,0.49018,0.88715,0.75453,0.53167,0.6297,0.42694,0.68721,0.59091,0.66075,0.42777,1.2214,2.05688,1.51906,1.3058,0.00983269,0.00983269,0.00983269
171,855.703,0.61659,0.88896,0.49241,0.87389,0.69607,0.55101,0.6392,0.43456,0.70753,0.55963,0.65779,0.42087,1.24858,2.06208,1.58231,1.35619,0.0098317,0.0098317,0.0098317
172,860.704,0.63273,0.86027,0.49483,0.8753,0.69504,0.58542,0.64309,0.43942,0.70719,0.59404,0.65618,0.41858,1.21997,2.14512,1.66678,1.33751,0.00983071,0.00983071,0.00983071
173,865.7,0.60106,0.86969,0.47292,0.8626,0.72302,0.56204,0.65924,0.46648,0.66123,0.60858,0.67417,0.44626,1.1556,2.1387,1.60251,1.28081,0.00982972,0.00982972,0.00982972
174,870.702,0.6088,0.88899,0.45979,0.87731,0.75817,0.51496,0.65213,0.45876,0.69753,0.6395,0.6819,0.42474,1.20309,2.22083,1.50067,1.29975,0.00982873,0.00982873,0.00982873
175,875.7,0.63143,0.84389,0.46894,0.88244,0.61913,0.6058,0.67447,0.48436,0.6424,0.62853,0.69062,0.44656,1.20263,2.17707,1.37288,1.31068,0.00982774,0.00982774,0.00982774
176,880.684,0.61027,0.91327,0.46172,0.88147,0.67214,0.64577,0.69741,0.47866,0.71274,0.6685,0.71171,0.43486,1.21397,2.27308,1.35878,1.34444,0.00982675,0.00982675,0.00982675
177,885.685,0.59589,0.87822,0.44974,0.8792,0.59728,0.662,0.68394,0.50331,0.68779,0.63712,0.69714,0.46603,1.20973,2.24422,1.45039,1.34115,0.00982576,0.00982576,0.00982576
178,890.665,0.63394,0.87119,0.45731,0.86329,0.56052,0.71708,0.69232,0.48891,0.6955,0.60758,0.6956,0.46208,1.17886,2.28632,1.40179,1.30547,0.00982477,0.00982477,0.00982477
179,895.694,0.65866,0.90484,0.49199,0.88042,0.6274,0.68809,0.66342,0.47667,0.66399,0.71598,0.68199,0.42991,1.20948,2.39166,1.48004,1.32813,0.00982378,0.00982378,0.00982378
180,900.678,0.6524,0.8801,0.48018,0.88401,0.70327,0.62226,0.68006,0.49461,0.70327,0.62226,0.67562,0.44761,1.19862,2.47106,1.58024,1.29485,0.00982279,0.00982279,0.00982279
181,905.694,0.61469,0.85988,0.46291,0.87567,0.72666,0.66713,0.66282,0.47646,0.74222,0.6822,0.67303,0.45012,1.22804,2.36498,1.79296,1.2723,0.0098218,0.0098218,0.0098218
182,910.712,0.61181,0.85901,0.44957,0.86954,0.67518,0.6395,0.67899,0.48866,0.69721,0.66223,0.67276,0.4742,1.21441,2.41072,1.67691,1.24547,0.00982081,0.00982081,0.00982081
183,915.701,0.62854,0.87591,0.47593,0.89465,0.63435,0.6241,0.64055,0.44876,0.61896,0.64812,0.63694,0.43847,1.19546,2.52522,1.72502,1.2541,0.00981982,0.00981982,0.00981982
184,920.698,0.61371,0.855,0.44907,0.89335,0.59447,0.68746,0.64615,0.44797,0.65645,0.62323,0.64682,0.43483,1.16331,2.60964,1.66795,1.26346,0.00981883,0.00981883,0.00981883
185,925.684,0.56957,0.8635,0.42299,0.88224,0.61663,0.60285,0.64476,0.46432,0.5771,0.66223,0.62929,0.43607,1.17421,2.50877,1.66097,1.30153,0.00981784,0.00981784,0.00981784
186,930.699,0.60786,0.83627,0.45001,0.87,0.55753,0.68357,0.66424,0.47283,0.57755,0.70408,0.66766,0.45355,1.19014,2.48306,1.55735,1.2888,0.00981685,0.00981685,0.00981685
187,935.696,0.59862,0.8698,0.46124,0.88267,0.70133,0.50989,0.63882,0.4629,0.70133,0.50989,0.63195,0.42486,1.17334,2.40737,1.56468,1.28044,0.00981586,0.00981586,0.00981586
188,940.689,0.63029,0.86314,0.46714,0.88816,0.63848,0.59326,0.63478,0.44633,0.62797,0.58464,0.64033,0.4476,1.27096,2.40455,1.60219,1.35638,0.00981487,0.00981487,0.00981487
189,945.699,0.64935,0.93108,0.48264,0.89455,0.56599,0.67152,0.63148,0.44715,0.58157,0.69407,0.64764,0.42683,1.29847,2.26524,1.52556,1.3372,0.00981388,0.00981388,0.00981388
190,950.685,0.61997,0.84599,0.46075,0.87791,0.76046,0.56653,0.66012,0.44968,0.78335,0.59707,0.66885,0.43869,1.33045,2.29806,1.46999,1.36838,0.00981289,0.00981289,0.00981289
191,955.713,0.61022,0.84322,0.46034,0.87952,0.67711,0.64447,0.68828,0.46864,0.75162,0.61991,0.70105,0.48416,1.27355,2.31495,1.2737,1.30352,0.0098119,0.0098119,0.0098119
192,960.725,0.64381,0.96728,0.48372,0.9006,0.7565,0.60266,0.70375,0.47618,0.74984,0.61427,0.71825,0.47641,1.22717,2.45867,1.31823,1.27602,0.00981091,0.00981091,0.00981091
193,965.732,0.59919,0.83603,0.46146,0.86982,0.70546,0.65674,0.71293,0.48613,0.69397,0.64812,0.70271,0.49409,1.18003,2.61065,1.34852,1.24822,0.00980992,0.00980992,0.00980992
194,970.729,0.60906,0.93909,0.46897,0.87704,0.74769,0.58542,0.69776,0.4468,0.73134,0.58542,0.70949,0.46537,1.21172,2.50704,1.46047,1.27318,0.00980893,0.00980893,0.00980893
195,975.739,0.59763,0.8596,0.42587,0.87172,0.63119,0.62853,0.64866,0.43215,0.63119,0.62853,0.65189,0.44016,1.26958,2.40565,1.53495,1.32024,0.00980794,0.00980794,0.00980794
196,980.766,0.61452,0.8915,0.44826,0.86833,0.654,0.58856,0.64491,0.43126,0.66297,0.59718,0.64905,0.44019,1.21987,2.1559,1.5032,1.266,0.00980695,0.00980695,0.00980695
197,985.78,0.58022,0.84204,0.44131,0.87495,0.66716,0.62853,0.66333,0.44857,0.67619,0.63715,0.67244,0.44029,1.21383,2.11183,1.42877,1.27029,0.00980596,0.00980596,0.00980596
198,990.841,0.61255,0.93833,0.45104,0.88133,0.74804,0.54447,0.66484,0.46731,0.76909,0.56171,0.67455,0.44614,1.16828,2.14603,1.3674,1.24884,0.00980497,0.00980497,0.00980497
199,995.834,0.64339,0.92733,0.49029,0.88666,0.75432,0.60266,0.67033,0.48715,0.77819,0.61991,0.68882,0.42846,1.07638,2.14833,1.34596,1.17644,0.00980398,0.00980398,0.00980398
200,1000.82,0.60479,0.85137,0.46719,0.87132,0.64948,0.66449,0.68226,0.49967,0.65891,0.67311,0.68778,0.43587,1.07431,2.15744,1.44138,1.17832,0.00980299,0.00980299,0.00980299
201,1005.84,0.59449,0.82492,0.45031,0.86211,0.56819,0.62853,0.65023,0.44388,0.56671,0.62853,0.64756,0.42223,1.17485,2.30035,1.66233,1.25863,0.009802,0.009802,0.009802
202,1010.86,0.57932,0.84385,0.44812,0.8628,0.60757,0.55279,0.60886,0.41567,0.60757,0.55279,0.60093,0.40435,1.26107,2.40346,1.57269,1.31794,0.00980101,0.00980101,0.00980101
203,1015.88,0.59638,0.84001,0.45314,0.88009,0.62256,0.68574,0.63238,0.4151,0.62063,0.68508,0.62422,0.42599,1.23091,2.36042,1.38842,1.29654,0.00980002,0.00980002,0.00980002
204,1020.88,0.62938,0.97035,0.46717,0.86471,0.83503,0.54851,0.67406,0.45184,0.79083,0.58364,0.68138,0.46252,1.28251,2.43066,1.43993,1.34208,0.00979903,0.00979903,0.00979903
205,1025.9,0.5717,0.86063,0.43068,0.85776,0.7001,0.63129,0.68798,0.48544,0.73565,0.65125,0.70174,0.47381,1.25212,2.39524,1.32113,1.33278,0.00979804,0.00979804,0.00979804
206,1030.91,0.62802,0.90688,0.48214,0.89742,0.71982,0.6058,0.68235,0.46562,0.75748,0.63715,0.71598,0.47006,1.28463,2.39041,1.24965,1.33204,0.00979705,0.00979705,0.00979705
207,1035.91,0.57797,0.83486,0.44408,0.87153,0.64284,0.60125,0.5962,0.40751,0.64105,0.62539,0.61572,0.40858,1.40431,2.44176,1.63385,1.38508,0.00979606,0.00979606,0.00979606
208,1040.94,0.5802,0.82279,0.43924,0.88033,0.64933,0.6198,0.66836,0.45423,0.71656,0.61991,0.68074,0.44514,1.31274,2.33771,1.57152,1.31295,0.00979507,0.00979507,0.00979507
209,1045.96,0.59443,0.82381,0.43835,0.86129,0.65618,0.61346,0.63848,0.44313,0.71384,0.63121,0.67836,0.45961,1.27209,2.16365,1.52158,1.28777,0.00979408,0.00979408,0.00979408
210,1050.97,0.61647,0.82583,0.4583,0.87294,0.65273,0.61922,0.65308,0.45851,0.78376,0.5627,0.66008,0.45235,1.19786,2.02903,1.48277,1.248,0.00979309,0.00979309,0.00979309
211,1055.99,0.61337,0.83744,0.46589,0.8682,0.71521,0.59404,0.65903,0.48586,0.78627,0.58292,0.67824,0.4909,1.1513,1.97878,1.46374,1.23663,0.0097921,0.0097921,0.0097921
212,1060.95,0.56135,0.81491,0.42426,0.86059,0.66489,0.61129,0.6218,0.44276,0.69075,0.63401,0.6525,0.44051,1.23506,2.10168,1.61763,1.30163,0.00979111,0.00979111,0.00979111
213,1065.94,0.5837,0.76266,0.43693,0.86223,0.84329,0.49996,0.62122,0.43456,0.78699,0.52745,0.63653,0.448,1.33923,2.15844,1.55511,1.34776,0.00979012,0.00979012,0.00979012
214,1070.94,0.58507,0.78391,0.42294,0.86009,0.7114,0.57178,0.62082,0.44229,0.73917,0.59435,0.62953,0.43368,1.32347,2.31029,1.41699,1.38381,0.00978913,0.00978913,0.00978913
215,1075.97,0.5759,0.8764,0.42993,0.86991,0.67008,0.58582,0.61191,0.42413,0.6678,0.58307,0.6044,0.41333,1.33207,2.509,1.35977,1.43762,0.00978814,0.00978814,0.00978814
216,1080.96,0.56695,0.85924,0.44035,0.86772,0.68442,0.56034,0.61333,0.41536,0.67697,0.58264,0.6077,0.4098,1.23797,2.45312,1.36776,1.32779,0.00978715,0.00978715,0.00978715
217,1085.98,0.58246,0.83967,0.44729,0.87193,0.67973,0.68574,0.63987,0.43505,0.67621,0.69846,0.6461,0.44001,1.26451,2.36849,1.30766,1.35733,0.00978616,0.00978616,0.00978616
218,1090.97,0.57627,0.84502,0.4168,0.8569,0.68116,0.64577,0.624,0.43657,0.65534,0.62817,0.60597,0.41773,1.28901,2.54534,1.39414,1.41358,0.00978517,0.00978517,0.00978517
219,1095.99,0.57949,0.82973,0.45088,0.87824,0.82823,0.54517,0.64314,0.44482,0.80491,0.52793,0.64808,0.42395,1.20257,2.55394,1.44552,1.3293,0.00978418,0.00978418,0.00978418
220,1101.01,0.59694,0.86945,0.46718,0.86716,0.66282,0.61755,0.65545,0.45244,0.65381,0.60893,0.65458,0.43023,1.20108,2.48889,1.32163,1.32202,0.00978319,0.00978319,0.00978319
221,1106.03,0.57234,0.80018,0.45772,0.86054,0.69743,0.64191,0.67611,0.461,0.70616,0.65053,0.68301,0.44978,1.17699,2.30242,1.29919,1.28421,0.0097822,0.0097822,0.0097822
222,1111.07,0.60118,0.85279,0.4417,0.85498,0.55061,0.62853,0.64756,0.45551,0.59022,0.64577,0.65845,0.42883,1.22786,2.3807,1.43548,1.30741,0.00978121,0.00978121,0.00978121
223,1116.07,0.56177,0.79541,0.446,0.85593,0.61642,0.61442,0.64384,0.45116,0.64897,0.64577,0.66407,0.45515,1.2805,2.55542,1.42408,1.3484,0.00978022,0.00978022,0.00978022
224,1121.11,0.5726,0.83754,0.43255,0.87018,0.85072,0.48606,0.63332,0.43735,0.85699,0.48297,0.63018,0.41698,1.19261,2.52603,1.37102,1.27127,0.00977923,0.00977923,0.00977923
225,1126.12,0.55419,0.84345,0.44041,0.87402,0.79671,0.53554,0.64931,0.46653,0.80622,0.54416,0.64818,0.43124,1.17666,2.26609,1.33211,1.27861,0.00977824,0.00977824,0.00977824
226,1131.11,0.5842,0.8457,0.44453,0.87493,0.59897,0.65439,0.66907,0.47492,0.62518,0.62602,0.66918,0.43758,1.20105,2.36933,1.36058,1.3267,0.00977725,0.00977725,0.00977725
227,1136.12,0.58086,0.87667,0.43628,0.86138,0.64206,0.62697,0.68823,0.48938,0.65107,0.63559,0.68395,0.4397,1.14389,2.54315,1.29655,1.27429,0.00977626,0.00977626,0.00977626
228,1141.14,0.59638,0.85872,0.445,0.87349,0.54791,0.61442,0.63772,0.43786,0.55733,0.62304,0.63781,0.41221,1.25017,2.67221,1.39931,1.35902,0.00977527,0.00977527,0.00977527
229,1146.15,0.59451,0.84956,0.43183,0.86687,0.58454,0.64121,0.63225,0.45254,0.58454,0.64121,0.62161,0.41409,1.26298,2.37326,1.33999,1.37238,0.00977428,0.00977428,0.00977428
230,1151.17,0.59382,0.82987,0.45664,0.85962,0.59147,0.65361,0.60883,0.4215,0.61794,0.67085,0.61247,0.41235,1.21437,2.24266,1.44258,1.30456,0.00977329,0.00977329,0.00977329
231,1156.21,0.60589,0.79837,0.45522,0.85342,0.60607,0.6395,0.64366,0.45429,0.64636,0.67947,0.65782,0.43163,1.12621,2.13627,1.40103,1.20363,0.0097723,0.0097723,0.0097723
232,1161.23,0.56423,0.82087,0.43723,0.85957,0.66984,0.63233,0.69713,0.50489,0.72743,0.66885,0.70999,0.48829,1.10655,2.00355,1.30081,1.19483,0.00977131,0.00977131,0.00977131
233,1166.25,0.59298,0.79304,0.45848,0.86472,0.63184,0.70379,0.71638,0.52323,0.66867,0.73914,0.72863,0.48898,1.08069,1.97555,1.18704,1.21285,0.00977032,0.00977032,0.00977032
234,1171.28,0.58386,0.83528,0.44156,0.86819,0.74996,0.63198,0.73294,0.51403,0.67034,0.7497,0.74149,0.49209,1.14179,1.95214,1.26489,1.24548,0.00976933,0.00976933,0.00976933
235,1176.3,0.59591,0.82941,0.43696,0.87968,0.71437,0.70219,0.71253,0.50214,0.69322,0.73731,0.72235,0.49811,1.18104,2.03221,1.2726,1.30737,0.00976834,0.00976834,0.00976834
236,1181.28,0.52045,0.80819,0.4053,0.86645,0.71471,0.7594,0.69854,0.49067,0.72503,0.76803,0.72835,0.4768,1.18496,2.06738,1.29658,1.28411,0.00976735,0.00976735,0.00976735
237,1186.29,0.55447,0.79185,0.41239,0.8625,0.65221,0.72748,0.67836,0.50176,0.69806,0.74216,0.75953,0.50642,1.16312,2.12251,1.31079,1.24727,0.00976636,0.00976636,0.00976636
238,1191.29,0.5692,0.8015,0.42513,0.86794,0.69276,0.71477,0.74191,0.50938,0.69881,0.72758,0.75156,0.49876,1.13389,2.18466,1.36992,1.22431,0.00976537,0.00976537,0.00976537
239,1196.28,0.57681,0.84824,0.43633,0.87378,0.72336,0.66948,0.68934,0.51363,0.71924,0.68809,0.70246,0.48494,1.12467,2.29809,1.20902,1.27801,0.00976438,0.00976438,0.00976438
240,1201.28,0.52711,0.78005,0.40736,0.86132,0.71174,0.65627,0.67954,0.48343,0.69144,0.63966,0.68311,0.44899,1.22975,2.25117,1.26731,1.33087,0.00976339,0.00976339,0.00976339
241,1206.29,0.56767,0.81277,0.43667,0.86594,0.71532,0.60266,0.67692,0.46695,0.70278,0.59434,0.6736,0.44361,1.30583,2.25525,1.50844,1.36543,0.0097624,0.0097624,0.0097624
242,1211.3,0.5939,0.84735,0.43773,0.86741,0.6775,0.62035,0.65715,0.43921,0.66625,0.61173,0.6556,0.44386,1.31994,2.23783,1.43694,1.36295,0.00976141,0.00976141,0.00976141
243,1216.33,0.55434,0.78612,0.41587,0.85862,0.72434,0.53827,0.63286,0.43247,0.71034,0.52994,0.61379,0.41261,1.30382,2.21698,1.67306,1.34595,0.00976042,0.00976042,0.00976042
244,1221.35,0.53337,0.79997,0.40755,0.85587,0.81321,0.52236,0.67319,0.46293,0.79849,0.51374,0.66603,0.442,1.26271,2.22797,1.68364,1.35635,0.00975943,0.00975943,0.00975943
245,1226.38,0.56713,0.81914,0.41355,0.85396,0.78451,0.56249,0.66688,0.45581,0.79102,0.56464,0.66814,0.43219,1.20409,2.31636,1.51921,1.31608,0.00975844,0.00975844,0.00975844
246,1231.35,0.55918,0.8408,0.42739,0.87187,0.72573,0.57667,0.6691,0.4705,0.73805,0.58521,0.67081,0.43955,1.1767,2.33468,1.38715,1.29247,0.00975745,0.00975745,0.00975745
247,1236.35,0.5791,0.89239,0.44088,0.86764,0.76429,0.60106,0.68151,0.48273,0.76429,0.60106,0.68169,0.45713,1.17752,2.26714,1.43358,1.31191,0.00975646,0.00975646,0.00975646
248,1241.33,0.55056,0.82015,0.4184,0.85957,0.74662,0.63401,0.69572,0.50982,0.74483,0.63401,0.70324,0.47143,1.14844,2.27227,1.44752,1.30227,0.00975547,0.00975547,0.00975547
249,1246.32,0.6246,0.89194,0.44578,0.89634,0.70999,0.64263,0.71181,0.52431,0.71981,0.65125,0.71799,0.46047,1.16091,2.25217,1.28404,1.25114,0.00975448,0.00975448,0.00975448
250,1251.32,0.55468,0.7663,0.413,0.84256,0.7442,0.60703,0.69557,0.50036,0.75504,0.61565,0.7028,0.46342,1.16331,2.20138,1.27437,1.27968,0.00975349,0.00975349,0.00975349
251,1256.32,0.55897,0.79685,0.41142,0.87925,0.67672,0.70284,0.69146,0.48982,0.67249,0.69718,0.69014,0.46443,1.17943,2.29008,1.37719,1.30431,0.0097525,0.0097525,0.0097525
252,1261.33,0.55754,0.83064,0.43114,0.8492,0.58926,0.68469,0.66241,0.45061,0.64302,0.61129,0.66427,0.4439,1.21863,2.29165,1.51997,1.34232,0.00975151,0.00975151,0.00975151
253,1266.32,0.58201,0.81757,0.45353,0.8721,0.60507,0.61446,0.60076,0.39279,0.60507,0.61446,0.60426,0.3893,1.28494,2.34659,1.66313,1.36029,0.00975052,0.00975052,0.00975052
254,1271.36,0.52879,0.75131,0.40916,0.84519,0.56744,0.56034,0.57848,0.41249,0.58801,0.58307,0.62347,0.3902,1.1972,2.44475,1.61217,1.32938,0.00974953,0.00974953,0.00974953
255,1276.37,0.56984,0.81392,0.43553,0.86318,0.84143,0.46988,0.6284,0.42257,0.84143,0.46988,0.6315,0.38132,1.21905,2.67609,1.53856,1.34508,0.00974854,0.00974854,0.00974854
256,1281.39,0.5501,0.77252,0.40436,0.86116,0.75593,0.5,0.62447,0.41952,0.75593,0.5,0.60741,0.38981,1.2255,2.67798,1.53133,1.33924,0.00974755,0.00974755,0.00974755
